SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
509563,GARWA.MARINE,X ,Q,4.44,4.44,4.02,4.02,4.02,4.23,6,357,1496.00,
509567,GOA CARBON  ,B ,Q,271.00,278.90,261.00,267.20,267.00,263.45,561,10191,2733985.00,
509597,HARDCASTLE  ,X ,Q,190.10,207.90,190.05,206.50,206.50,199.75,9,104,20241.00,
509631,HEG LIMITED ,A ,Q,1062.00,1104.00,1045.65,1066.30,1066.30,1058.65,2518,48640,52241744.00,
509635,HIND.COMPOSI,B ,Q,299.40,303.30,297.50,299.75,303.30,296.80,162,2023,606739.00,
509675,HIL         ,A ,Q,2919.95,2985.80,2807.40,2820.20,2820.20,2824.20,1203,4194,12022001.00,
509692,IND.CARD    ,B ,Q,139.00,148.55,138.50,138.90,138.90,133.10,57,646,92485.00,
509709,INT.CONVEYOR,X ,Q,33.10,33.10,30.30,32.00,32.00,32.40,39,10549,334748.00,
509715,JAYSHRE TEA ,B ,Q,68.55,68.55,66.00,66.25,66.45,67.95,497,22196,1493360.00,
509820,HUHTAMAKI   ,A ,Q,305.00,307.95,304.25,306.15,304.25,304.95,163,3575,1094881.00,
509835,PREMIER SYN.,XT,Q,11.19,11.19,11.19,11.19,11.19,11.19,5,352,3938.00,
509874,SHALIMAR PAI,B ,Q,110.00,110.20,105.00,105.95,105.75,110.15,861,45450,4889788.00,
509895,HIND MILLS  ,X ,Q,180.00,184.20,176.15,181.45,182.00,179.95,28,747,135530.00,
509930,SUPREM IND  ,A ,Q,1980.00,1997.95,1901.20,1939.75,1949.20,1974.80,1416,8466,16445049.00,
509966,VST INDUS.  ,A ,Q,3627.70,3628.00,3593.70,3617.25,3618.10,3617.50,73,149,537715.00,
510245,SWASTI VINAY,XT,Q,11.70,12.24,11.15,11.65,11.65,11.66,473,289421,3432909.00,
511012,YAMINI INVES,XT,Q,0.61,0.61,0.61,0.61,0.61,0.62,35,10979,6697.00,
511034,JINDAL DRILL,B ,Q,83.95,87.90,83.95,86.75,86.95,84.95,382,17452,1500046.00,
511066,SAKTHI FIN. ,X ,Q,16.00,16.00,14.93,15.38,15.38,15.46,28,3189,49131.00,
511072,DEWAN H.FIN.,B ,Q,17.35,17.35,17.35,17.35,17.35,18.25,633,146848,2547812.00,
511076,SAT IND LTD ,X ,Q,19.80,20.30,19.70,19.70,19.70,19.80,9,3402,67530.00,
511108,SHIVA TEXYAM,B ,Q,125.00,137.50,125.00,137.20,137.50,125.00,148,1913,255386.00,
511116,QUADRANT    ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,138,862080,163795.00,
511122,FIRST CUSTO.,XT,Q,24.05,24.05,24.05,24.05,24.05,25.30,1,100,2405.00,
511131,KAMAN HSG   ,X ,Q,5.51,5.51,5.51,5.51,5.51,5.06,2,110,606.00,
511144,ASYAINFO    ,X ,Q,4.70,4.84,4.56,4.84,4.84,4.61,18,1159,5495.00,
511147,WALL ST.FIN.,X ,Q,14.99,15.77,14.30,14.51,14.51,14.79,24,3287,48805.00,
511153,ANJANIFOODS ,XT,Q,139.60,153.40,139.60,152.75,152.75,146.90,104,6446,917234.00,
511176,PARSHWANA   ,X ,Q,19.80,20.00,19.80,20.00,20.00,19.80,6,209,4142.00,
511187,MILLENNIUM  ,X ,Q,0.63,0.63,0.63,0.63,0.63,0.60,2,100,63.00,
511196,CANFIN HOMES,A ,Q,508.10,514.25,497.00,499.20,500.00,504.85,885,52836,26783067.00,
511208,IL & FS INVE,B ,Q,4.79,4.79,4.59,4.63,4.64,4.61,120,90418,421527.00,
511218,SHRIRAM TRAN,A ,Q,1439.75,1470.55,1372.35,1384.80,1384.80,1419.75,5641,153806,217882320.00,
511243,CHOLAFIN    ,A ,Q,465.55,473.95,449.50,451.10,452.70,464.35,2758,158902,72986012.00,
511333,VLS FINANCE ,B ,Q,78.90,79.70,78.85,79.60,79.65,79.15,134,5575,441875.00,
511355,IND CEM CAP ,XT,Q,5.30,5.30,5.00,5.00,5.00,5.23,18,1013,5288.00,
511359,AD-MANUM FIN,X ,Q,13.05,14.36,13.05,14.36,14.36,13.68,10,500,6889.00,
511377,MEHTA I.FIN ,XT,Q,4.44,4.44,4.44,4.44,4.44,4.44,3,220,976.00,
511389,VIDEOCON IND,Z ,Q,5.17,5.17,5.17,5.17,5.17,4.93,81,69796,360845.00,
511391,INTER GLOB F,XT,Q,10.42,10.42,10.42,10.42,10.42,10.22,3,460,4793.00,
511411,SHRISTINFRA ,XT,Q,66.00,66.00,66.00,66.00,66.00,66.00,1,1,66.00,
511413,CREST       ,B ,Q,96.00,96.00,94.20,95.30,94.90,96.40,45,637,60577.00,
511431,VAKRANGEE   ,A ,Q,53.50,54.95,53.25,54.45,54.45,53.70,543,151769,8197337.00,
511441,GUJ.CREDIT  ,XT,Q,3.85,3.85,3.85,3.85,3.85,3.67,2,101,388.00,
511463,ALEXANDER   ,X ,Q,15.30,15.41,14.61,15.03,15.00,15.11,159,50828,768974.00,
511473,IND.BANK MER,B ,Q,12.50,12.70,11.45,11.57,11.65,11.80,273,54519,663749.00,
511501,BHARAT BHUSH,X ,Q,16.10,17.80,16.10,16.95,16.95,17.85,33,2834,48005.00,
511505,CAPITAL TRUS,B ,Q,92.80,92.80,91.90,92.50,92.50,91.30,11,161,14859.00,
511509,VIVO BIO TEC,X ,Q,57.00,57.00,53.45,53.80,53.60,54.60,52,4407,239680.00,
511523,VEERHEALTH  ,X ,Q,8.50,8.50,8.50,8.50,8.50,8.55,3,497,4224.00,
511525,PAN INDIA C ,XT,Q,0.50,0.50,0.49,0.49,0.49,0.50,61,25037,12279.00,
511533,SAHARA HOUSG,X ,Q,39.10,40.75,38.00,38.10,38.00,39.60,30,2072,79456.00,
511543,GSB FINANCE ,X ,Q,6.70,6.70,6.70,6.70,6.70,6.61,1,1,6.00,
511549,MORARKA FIN.,X ,Q,31.45,36.90,31.45,36.40,36.40,34.80,138,6955,249705.00,
511551,MONARCH     ,X ,Q,60.15,62.25,58.05,61.05,61.00,60.60,104,27688,1660938.00,
511557,PRO FIN CAP.,X ,Q,27.00,31.00,27.00,29.95,31.00,28.35,57,122025,3538542.00,
511559,TIMES GUARAN,B ,Q,25.05,25.05,25.05,25.05,25.05,25.15,13,103,2580.00,
511571,SOMDATT FIN ,X ,Q,10.91,10.91,8.96,10.91,10.91,9.92,25,10257,108127.00,
511589,AVONMORE    ,X ,Q,16.35,16.35,15.85,16.20,16.20,15.80,17,1445,23266.00,
511593,LIBORD FIN  ,X ,Q,5.32,5.32,5.32,5.32,5.32,5.22,8,500,2660.00,
511597,PALSOFT INFO,XT,Q,3.90,3.90,3.90,3.90,3.90,3.90,3,200,780.00,
511601,YASH MANAGE.,X ,Q,13.51,14.99,13.50,14.35,14.35,14.05,21,5503,78933.00,
511605,ARIHANT CAP.,X ,Q,91.80,91.80,85.10,87.50,87.00,89.95,177,13771,1232426.00,
511611,DCM FINANCIA,T ,Q,1.76,1.76,1.76,1.76,1.76,1.68,11,2077,3655.00,
511628,IMCAP       ,X ,Q,48.50,48.80,44.45,47.15,44.60,46.55,25,782,36938.00,
511630,SAMBHAAV MED,B ,Q,3.05,3.05,2.77,2.77,2.77,2.91,25,9008,25583.00,
511654,SUGAL DAM   ,X ,Q,9.43,9.43,9.00,9.43,9.43,9.43,6,1252,11549.00,
511658,NETTLINX LTD,X ,Q,66.70,66.90,65.00,66.40,66.65,66.95,26,8188,543230.00,
511672,SCANSTL     ,XT,Q,19.25,19.25,18.30,18.45,18.45,18.35,11,761,14176.00,
511676,GIC HOUSING ,A ,Q,123.85,124.20,120.00,120.45,120.30,122.75,714,44459,5427135.00,
511688,MATHEW EASOW,X ,Q,6.44,6.44,6.44,6.44,6.44,6.14,8,10000,64400.00,
511696,CHARTERED CA,X ,Q,61.45,61.45,56.10,58.65,60.00,58.80,12,1238,71923.00,
511702,PARSHARTI IN,X ,Q,4.35,4.55,4.34,4.55,4.55,4.56,4,1154,5209.00,
511710,CUBICAL FIN.,X ,Q,3.40,3.50,3.00,3.30,3.30,3.20,50,10049,32973.00,
511712,RELIC TECHNO,X ,Q,15.18,15.18,15.18,15.18,15.18,15.30,2,1000,15180.00,
511714,NIMBSPROJ   ,XT,Q,21.00,22.00,21.00,21.00,21.00,21.00,8,360,7596.00,
511716,ESCORT FINAN,XT,Q,4.04,4.04,3.88,3.88,3.88,4.04,8,413,1620.00,
511724,BAID LEASING,X ,Q,30.15,34.35,30.00,31.35,31.35,32.85,33,2352,74453.00,
511726,VIPUL LTD   ,B ,Q,18.95,19.25,18.95,19.00,19.00,19.20,10,870,16589.00,
511728,KZ LEAS FIN.,X ,Q,10.48,10.48,9.81,9.81,9.81,9.99,3,230,2390.00,
511730,TRC FINAN.SE,X ,Q,7.60,8.40,7.60,8.40,8.40,8.00,3,101,768.00,
511736,USHDEV INTNL,XT,Q,0.28,0.28,0.28,0.28,0.28,0.29,16,138007,38641.00,
511742,UGROCAP     ,X ,Q,104.00,116.95,104.00,112.35,113.90,105.90,93,4475,494067.00,
511754,SHALIB.FINAN,X ,Q,75.00,78.00,74.00,74.05,74.00,75.00,5,794,59561.00,
511756,ABIRAMI FIN.,Z ,Q,4.77,4.77,4.77,4.77,4.77,4.77,5,112,534.00,
511758,MANSI FINANC,XT,Q,18.05,18.65,18.05,18.65,18.65,18.95,2,700,12695.00,
511764,UPASANA FIN.,X ,Q,14.00,14.50,13.85,14.50,14.50,14.50,5,1936,27668.00,
511766,MUTHOOT CAP ,B ,Q,402.00,408.25,392.70,397.80,397.80,401.25,402,6689,2658001.00,
511768,MASTER TRUST,X ,Q,20.10,20.50,19.55,20.50,20.50,20.25,20,2159,43493.00,
512018,CNI RES LTD ,XT,Q,1.70,1.70,1.70,1.70,1.70,1.70,2,1015,1725.00,
512020,SARASW.COMM.,X ,Q,998.00,998.00,922.00,922.00,922.00,1000.00,6,31,30108.00,
512047,ROYAL IND   ,X ,Q,0.98,1.02,0.98,1.02,1.02,0.98,9,6727,6600.00,
512048,LUHARUKA    ,X ,Q,0.59,0.59,0.59,0.59,0.59,0.59,2,150,88.00,
512068,DECCANGOLD  ,X ,Q,15.85,16.10,15.75,15.80,15.75,15.85,205,57708,914941.00,
512070,UPL         ,A ,Q,554.25,554.25,534.75,536.30,536.30,548.05,3368,140716,75991574.00,
512093,CRANES SOFTW,XT,Q,1.25,1.25,1.25,1.25,1.25,1.23,54,49481,61851.00,
512131,SIGNET IND  ,B ,Q,38.70,38.70,33.25,33.40,33.40,33.35,1188,112542,3989427.00,
512161,SECURKLOUD  ,B ,Q,100.60,104.95,100.60,100.60,100.60,105.85,552,21823,2206030.00,
512165,ABANSENT    ,X ,Q,138.00,148.95,125.00,131.40,130.00,138.00,84,5668,754202.00,
512175,VAMA INDS   ,X ,Q,6.84,6.84,6.10,6.79,6.79,6.59,14,802,4979.00,
512179,SUNTECK REAL,A ,Q,351.30,352.00,343.90,347.50,348.00,349.05,733,23706,8278885.00,
512215,STEPHANOTIS ,XT,Q,28.50,28.50,28.50,28.50,28.50,28.50,1,1,28.00,
512217,PRISM MEDI  ,X ,Q,28.00,28.25,26.20,27.95,26.70,27.55,45,10739,298157.00,
512229,VERITAS     ,XT,Q,44.80,44.80,44.80,44.80,44.80,45.70,30,3241,145196.00,
512237,JAI CORP LTD,A ,Q,93.40,93.50,89.45,89.90,89.60,91.55,365,36286,3291817.00,
512247,ASHIRWAD CAP,XT,Q,4.00,4.00,3.69,3.91,3.99,3.88,265,97079,368451.00,
512257,SVARTCORP   ,X ,Q,3.72,3.99,3.44,3.84,3.75,4.02,51,30668,114376.00,
512267,MEDIA MATRIX,X ,Q,5.57,5.57,5.41,5.41,5.45,5.51,69,47617,259805.00,
512279,NNTL        ,Z ,Q,7.50,7.50,7.50,7.50,7.50,7.55,2,550,4125.00,
512289,SHIRPUR GOLD,Z ,Q,7.50,7.64,7.20,7.40,7.40,7.40,14,5455,39805.00,
512296,BHAGYA INL  ,B ,Q,33.50,35.25,33.25,34.00,33.50,32.10,94,8440,289492.00,
512301,CHAMBAL BREW,X ,Q,1.50,1.50,1.50,1.50,1.50,1.43,2,140,210.00,
512344,ARAVALI SEC.,X ,Q,1.60,1.60,1.60,1.60,1.60,1.68,3,70,112.00,
512379,CRESSANDA SO,XT,Q,0.63,0.63,0.63,0.63,0.63,0.60,27,61656,38843.00,
512381,STARTECK    ,X ,Q,84.30,86.20,81.95,84.95,84.95,86.25,59,28067,2357987.00,
512393,SHARDUL SECU,XT,Q,49.30,53.00,49.30,49.60,49.60,51.15,9,475,23828.00,
512437,APOLLO FIN I,X ,Q,347.95,347.95,320.10,331.35,330.00,329.75,71,1056,347465.00,
512441,ENBEE TRADG.,XT,Q,60.05,60.05,60.05,60.05,60.05,62.30,1,1,60.00,
512453,SHRI JAGDAMB,X ,Q,572.00,580.00,551.40,566.50,562.00,573.05,215,2883,1644265.00,
512455,LLOYDS MET E,XT,Q,12.35,12.50,12.05,12.38,12.38,12.19,70,14737,179832.00,
512463,SHREE GLOBAL,XT,Q,2.25,2.25,2.14,2.25,2.25,2.25,24,2636,5730.00,
512477,BETEX INDIA ,X ,Q,23.80,23.80,23.80,23.80,23.80,24.70,1,84,1999.00,
512493,GARNET INTL ,X ,Q,36.90,36.90,34.00,34.00,34.00,35.35,7,224,7651.00,
512499,SHALIMAR PRO,X ,Q,0.64,0.64,0.63,0.64,0.64,0.63,825,4101170,2621949.00,
512519,DONEAR IND. ,B ,Q,35.25,35.50,34.50,34.50,34.50,34.55,45,3548,123132.00,
512527,SUPER SAL IN,X ,Q,429.00,435.00,408.15,431.65,434.90,429.55,51,2716,1164654.00,
512529,SEQUENT     ,A ,Q,242.00,242.00,229.15,235.10,235.10,232.80,932,45701,10689882.00,
512531,STC INDIA   ,B ,Q,76.00,76.00,73.55,73.75,73.65,74.25,133,2940,218251.00,
512553,ZENITH EXP. ,B ,Q,64.70,70.40,64.70,66.60,66.60,70.50,16,1319,88619.00,
512573,AVANTI FEEDS,A ,Q,515.00,523.00,500.50,502.95,502.95,512.95,2748,40722,20772029.00,
512587,ZODIAC JRD  ,B ,Q,26.90,29.30,26.80,28.00,28.00,27.35,82,2043,56788.00,
512589,SITA ENTER. ,X ,Q,13.57,13.57,13.29,13.43,13.57,13.98,4,4,54.00,
512597,KEYFINSER   ,B ,Q,66.50,66.50,63.70,65.70,65.70,64.80,28,1223,79970.00,
512599,ADANI ENTER ,A ,Q,591.15,607.85,588.45,595.55,595.55,590.00,5746,284828,170135781.00,
512604,HARIA EXPORT,X ,Q,0.98,0.98,0.95,0.95,0.95,0.94,3,740,706.00,
512608,BHANDARI HOS,T ,Q,2.78,3.00,2.78,2.85,2.84,2.92,188,306509,884795.00,
512618,RLF LIMITED.,XT,Q,6.13,6.13,6.11,6.11,6.11,6.01,38,2323,14231.00,
512626,ORBIT EXPORT,B ,Q,69.80,69.80,66.50,67.30,67.50,67.30,58,1232,83197.00,
512634,SAVERA IND  ,X ,Q,40.40,42.75,40.40,41.15,41.15,42.25,17,2535,104494.00,
513005,VBC FERRO   ,XT,Q,14.63,14.63,14.06,14.06,14.06,14.63,5,344,4880.00,
513010,TATASTLLP   ,A ,Q,664.95,679.75,646.75,655.30,655.30,664.75,560,7895,5259009.00,
513023,NAV BHAR VEN,A ,Q,62.00,62.20,60.35,60.70,61.00,61.30,318,49273,3004721.00,
513043,REMI EDEL   ,X ,Q,18.00,18.00,17.15,17.15,17.15,18.05,5,694,12107.00,
513059,G.S.AUTO INT,XT,Q,4.90,5.40,4.90,5.38,5.38,5.15,16,4072,21962.00,
513063,TRANSFREIGHT,XT,Q,11.24,11.24,11.00,11.24,11.24,11.02,9,372,4157.00,
513097,SHIV.BIMETAL,X ,Q,66.00,69.00,65.00,68.05,68.05,64.05,296,58139,3901532.00,
513108,GANDHI SP.TU,B ,Q,271.10,296.20,269.50,290.05,286.25,269.00,278,2296,644571.00,
513121,ORICON ENT  ,T ,Q,23.95,24.40,23.05,23.05,23.05,23.35,40,11342,265610.00,
513142,BALASORE    ,Z ,Q,11.00,11.28,10.25,10.51,10.75,10.76,98,39322,419070.00,
513149,ACROW INDIA ,X ,Q,118.95,118.95,109.00,109.05,109.05,108.15,8,102,11140.00,
513173,STL STR INF ,X ,Q,4.21,4.24,4.21,4.24,4.24,4.37,10,910,3852.00,
513179,NAT STL AGRO,B ,Q,4.59,4.59,4.59,4.59,4.59,4.38,4,365,1675.00,
513216,UTTAM GALVA ,T ,Q,8.19,8.19,8.19,8.19,8.19,7.80,48,36276,297100.00,
513228,PENNAR STEEL,B ,Q,22.00,22.45,21.50,21.65,21.55,21.80,163,31574,696235.00,
513252,JAY USHIN   ,X ,Q,480.00,480.00,433.30,478.70,478.70,460.00,8,57,25092.00,
513262,ST.STR.WHEEL,B ,Q,622.65,628.00,616.55,624.50,623.70,617.10,214,3065,1902742.00,
513269,MAN IND.(I) ,B ,Q,81.25,81.25,78.00,78.70,78.60,80.20,394,31658,2509318.00,
513295,IMEC        ,X ,Q,1.50,1.57,1.50,1.57,1.57,1.50,13,4998,7825.00,
513303,MODERN STEEL,X ,Q,3.24,3.24,3.09,3.09,3.09,3.09,9,5055,15933.00,
513305,TERRASCOPE  ,X ,Q,1.90,1.99,1.90,1.99,1.99,1.90,10,1382,2715.00,
513307,SYNTHIKO FOI,XT,Q,24.70,24.70,24.25,24.35,24.70,24.70,5,100,2438.00,
513335,METALFORGE  ,T ,Q,4.29,4.34,4.29,4.34,4.34,4.51,3,1100,4736.00,
513343,GRAND FOUND ,B ,Q,2.29,2.29,2.09,2.09,2.09,2.19,10,2125,4796.00,
513349,AJMERA      ,B ,Q,136.40,137.90,134.15,135.05,135.10,136.05,118,6452,874126.00,
513353,COCHIN MIN. ,X ,Q,148.00,148.00,141.25,143.40,144.00,147.70,126,6780,977226.00,
513361,ISW LTD     ,XT,Q,0.70,0.70,0.65,0.69,0.70,0.68,107,92420,63831.00,
513369,RAJKUMAR FRG,X ,Q,34.00,36.75,34.00,36.75,36.75,34.30,9,1437,51487.00,
513375,CARBORUNDUM ,A ,Q,448.75,489.90,448.75,474.90,476.00,448.75,1617,34495,16387926.00,
513377,MINERAL&METL,A ,Q,29.45,29.65,28.60,28.75,28.75,29.35,743,279317,8118906.00,
513397,VALLABH STEL,X ,Q,9.53,9.53,8.66,8.66,8.66,9.08,2,200,1819.00,
513401,ASHIANA ISP.,X ,Q,13.20,13.20,12.70,12.70,12.70,12.90,5,214,2820.00,
513430,MAITRI      ,XT,Q,6.55,6.55,6.54,6.54,6.55,6.27,3,81,529.00,
513434,TATA METALIK,A ,Q,774.20,783.30,754.65,756.70,759.50,774.00,841,16481,12703125.00,
513446,JSWISPL     ,B ,Q,28.50,28.50,27.10,27.45,27.50,28.40,249,58857,1622137.00,
513452,ELANGO INDUS,XT,Q,2.10,2.10,2.10,2.10,2.10,2.10,2,10,21.00,
513456,KANISHK ST. ,XT,Q,10.57,10.57,10.57,10.57,10.57,11.12,1,12,126.00,
513460,MAHALAXMI SM,Z ,Q,3.66,3.66,3.66,3.66,3.66,3.67,1,100,366.00,
513472,SIMPLEX CAST,X ,Q,18.30,19.05,18.30,19.05,19.05,19.95,7,693,13095.00,
513488,SH.STEEL WIR,X ,Q,21.75,24.00,21.75,23.00,23.00,24.00,21,3722,86569.00,
513502,BARODA EXTR.,XT,Q,0.63,0.66,0.60,0.65,0.66,0.63,115,76575,47210.00,
513509,KALYANI FORG,T ,Q,149.90,149.90,144.00,144.00,144.00,147.30,6,469,68117.00,
513511,PANCH.STEEL ,X ,Q,39.45,41.70,37.25,38.05,38.10,38.00,19,1126,44281.00,
513513,ADITYA ISPAT,X ,Q,5.75,5.75,5.75,5.75,5.75,5.81,3,650,3737.00,
513515,S.R.INDUS.  ,XT,Q,2.95,3.02,2.79,3.00,3.00,2.88,22,13875,41361.00,
513517,STEELCAST   ,X ,Q,154.00,154.00,150.00,150.00,150.00,150.75,16,1227,185686.00,
513519,PITTIENG    ,B ,Q,65.45,67.00,63.95,66.00,66.25,64.95,1859,179635,11705124.00,
513528,GLITTEK GRAN,X ,Q,1.68,1.68,1.68,1.68,1.68,1.76,4,1706,2866.00,
513532,PRADEEP MET.,X ,Q,56.20,57.90,56.20,56.75,56.75,57.05,23,1770,101375.00,
513536,GNRL        ,X ,Q,18.30,18.31,17.00,18.31,18.31,17.44,283,164391,2877331.00,
513548,SHARDA ISPAT,XT,Q,79.05,79.05,79.05,79.05,79.05,80.65,11,411,32489.00,
513554,MAHA STEEL  ,B ,Q,111.95,116.70,107.25,114.60,111.10,113.70,193,6179,697388.00,
513566,NOVA IRON&ST,XT,Q,8.14,8.14,8.14,8.14,8.14,8.30,1,100,814.00,
513599,HIND.COPPER ,A ,Q,73.25,76.15,70.00,70.95,70.95,69.15,3919,770529,56257113.00,
513605,SRIPIPES    ,A ,Q,161.70,161.70,155.70,158.75,158.25,158.90,609,26897,4286297.00,
513642,AXEL POLYMER,XT,Q,12.18,12.18,12.18,12.18,12.18,12.18,1,1250,15225.00,
513683,NLCINDIA    ,A ,Q,56.00,57.65,55.05,55.50,55.50,55.20,797,156925,8799754.00,
513687,SPECTRA IND.,XT,Q,2.96,3.08,2.96,3.08,3.08,3.02,6,1522,4625.00,
513691,JMT AUTO LTD,T ,Q,2.94,3.15,2.94,3.02,3.05,3.02,341,163467,495665.00,
513693,KIC METALIKS,X ,Q,39.90,40.00,38.20,38.20,38.20,38.00,17,1551,60868.00,
513709,SHILP GRAVUR,X ,Q,83.00,85.00,79.85,82.15,82.15,82.15,116,13110,1079665.00,
513713,WHITEORG    ,X ,Q,5.13,5.19,5.06,5.16,5.16,5.02,84,34189,175831.00,
513723,HIMALAYA GR.,X ,Q,20.80,20.80,20.80,20.80,20.80,20.80,4,505,10504.00,
513729,ARO GRANITE ,B ,Q,47.00,47.10,45.00,45.70,45.70,46.10,87,4947,225218.00,
514010,HIM.FIBRES  ,XT,Q,3.00,3.00,3.00,3.00,3.00,2.95,37,7489,22467.00,
514028,RAJKAMAL SYN,X ,Q,3.94,3.94,3.94,3.94,3.94,3.76,1,1,3.00,
514030,DEEPAK SPINN,X ,Q,104.90,104.90,88.00,96.80,96.80,95.65,196,14462,1402400.00,
514034,JBF IND.LTD ,B ,Q,14.20,14.64,13.02,13.73,14.00,13.48,209,66680,930073.00,
514036,LOY.TEX MILL,X ,Q,500.05,510.00,500.05,500.05,500.05,516.50,5,31,15630.00,
514043,HIMAT.SEIDE ,A ,Q,152.00,156.55,143.60,146.55,146.55,152.00,567,23148,3454263.00,
514045,BSL LTD.    ,B ,Q,35.00,35.00,32.10,32.30,32.30,34.25,39,5987,198721.00,
514087,PBM POLYTEX ,X ,Q,64.00,64.00,53.05,58.95,58.95,58.90,18,881,48349.00,
514113,ADHINATH TEX,XT,Q,4.01,4.01,4.01,4.01,4.01,3.82,7,950,3809.00,
514128,KONARK SYN. ,X ,Q,6.98,6.98,6.98,6.98,6.98,6.65,1,100,698.00,
514138,SURYALATA SP,XT,Q,128.20,130.00,127.50,128.90,127.70,128.55,21,3465,445730.00,
514140,SURYAVA SPIN,XT,Q,4.00,4.17,4.00,4.00,4.00,4.08,4,2160,8674.00,
514142,TT LTD.     ,B ,Q,49.20,50.00,49.10,49.10,49.10,49.25,8,196,9768.00,
514144,UNIWORTH LTD,XT,Q,0.38,0.42,0.38,0.42,0.42,0.40,13,3565,1376.00,
514162,WELSPUN (I) ,A ,Q,74.10,74.10,68.50,69.10,69.10,72.60,853,145227,10195004.00,
514165,IND.ACRYLICS,X ,Q,10.50,10.62,10.21,10.31,10.26,10.36,157,83793,862965.00,
514167,GANESH ECOSP,B ,Q,485.05,491.00,475.00,481.35,481.35,477.25,740,20310,9746837.00,
514175,VARDHMAN POL,B ,Q,14.23,14.27,14.00,14.21,14.21,14.26,21,3131,44256.00,
514183,BLA ROS IND ,X ,Q,135.90,139.00,135.90,137.45,137.50,135.90,743,50689,6991147.00,
514215,BINNY LTD.  ,X ,Q,85.00,99.70,85.00,96.45,94.75,83.10,497,51577,5054882.00,
514223,RAMGOPAL POL,XT,Q,1.90,1.99,1.90,1.99,1.99,1.90,10,3198,6168.00,
514234,SANGAM INDIA,T ,Q,78.00,79.70,78.00,78.00,78.00,78.05,12,7031,548419.00,
514240,KUSHIND     ,X ,Q,1.76,1.76,1.75,1.76,1.76,1.73,22,6088,10698.00,
514264,SEASONS TEXT,XT,Q,6.56,6.56,6.56,6.56,6.56,6.90,3,800,5248.00,
514266,ZENITH FIBRE,X ,Q,42.30,42.40,41.40,41.40,41.40,41.05,6,490,20440.00,
514272,BHILWARA SP.,X ,Q,14.00,14.25,14.00,14.24,14.25,14.02,8,6750,95945.00,
514274,AARVEE DENIM,B ,Q,21.40,22.45,20.00,20.40,20.50,20.45,65,9633,203569.00,
514286,ASHIMA LTD. ,B ,Q,14.35,14.40,13.05,13.49,13.49,13.98,78,21468,288884.00,
514300,PIONEER EMB ,B ,Q,48.90,48.90,39.00,45.55,45.45,47.35,231,6533,302072.00,
514302,VIPPY SPIN. ,X ,Q,39.25,42.00,39.25,42.00,42.00,38.50,3,144,5773.00,
514312,JAY HIND SYN,XT,Q,2.85,2.85,2.85,2.85,2.85,2.85,4,3100,8835.00,
514316,RAGHUVIR SYN,X ,Q,219.00,219.00,219.00,219.00,219.00,219.00,4,87,19053.00,
514322,KAMADGIRI   ,X ,Q,34.80,34.80,32.45,32.45,32.45,34.05,2,2,67.00,
514326,PATSPIN INDI,B ,Q,5.35,5.69,5.35,5.69,5.69,5.42,6,951,5114.00,
514330,ONEGLOBAL   ,X ,Q,2.74,2.74,2.74,2.74,2.74,2.61,3,201,550.00,
514332,NEOINFRA    ,X ,Q,14.00,14.00,14.00,14.00,14.00,13.70,1,10,140.00,
514354,PREMIER POLY,B ,Q,40.50,40.90,40.50,40.90,40.90,40.35,19,255,10429.00,
514358,EVERLON SYN.,X ,Q,10.60,10.60,10.60,10.60,10.60,10.10,6,882,9349.00,
514360,KRRAIL      ,X ,Q,15.55,16.03,13.76,14.83,14.99,15.28,38,4326,63356.00,
514386,GUJ COTEX   ,X ,Q,1.35,1.36,1.35,1.36,1.36,1.35,7,3235,4388.00,
514394,AJIL        ,X ,Q,38.55,40.35,37.55,38.20,39.30,38.70,82,5579,214599.00,
514400,GARWARE SYN.,X ,Q,3.83,3.83,3.83,3.83,3.83,3.83,2,200,766.00,
514412,SARUPINDUS  ,X ,Q,15.38,15.38,14.02,15.38,15.38,14.65,5,299,4462.00,
514418,MANORG      ,X ,Q,534.40,534.40,515.00,517.40,515.25,521.85,358,8509,4409044.00,
514428,HINDU.ADHESI,X ,Q,121.20,128.95,121.20,124.55,125.00,124.20,18,898,111242.00,
514442,SRI KPR IND ,X ,Q,12.07,12.70,12.07,12.70,12.70,12.70,3,250,3112.00,
514448,JYOTI RESINS,X ,Q,410.20,434.90,410.20,424.20,424.20,421.65,158,2765,1178720.00,
514450,MAHA.RUBTECH,X ,Q,42.70,45.00,42.70,44.60,44.60,44.80,38,5341,237352.00,
514454,SOUTH.LATEX ,XT,Q,5.47,5.50,5.47,5.50,5.50,5.47,3,270,1484.00,
514460,OSWAL YARNS ,XT,Q,4.62,4.62,4.62,4.62,4.62,4.86,1,1,4.00,
514470,WIMSOME TEXT,T ,Q,34.50,34.50,31.30,33.75,33.75,32.90,49,6865,230782.00,
515008,MOD.INSUL.  ,XT,Q,52.50,57.50,52.50,57.50,57.50,54.80,426,94345,5335833.00,
515030,ASAHI IN.GLA,A ,Q,296.40,302.50,289.00,289.70,290.00,293.85,152,4915,1450334.00,
